"","Time","Price"
"348",348,1709.33273865372
"349",349,1645.5153428218
"350",350,1866.61674088978
"351",351,1624.39628177783
"352",352,2008.56298476723
"353",353,1530.63785130143
"354",354,1507.59093039963
"355",355,1576.69204764732
"356",356,1515.75549778687
"357",357,1557.62581663589
"358",358,1892.52409515775
"359",359,1425.77401399998
"360",360,1903.86181020265
"361",361,1574.57526662943
"362",362,1568.80038781682
"363",363,1800.95697437267
"364",364,1638.50559260671
"365",365,1369.35792791584
"366",366,1368.62800696883
"367",367,1758.4851196818
"368",368,1931.04111212644
"369",369,1698.06637060002
"370",370,1407.6199711018
"371",371,1695.963038967
"372",372,1192.65818810123
"373",373,1331.19593783368
"374",374,1626.46420549374
"375",375,1295.36317484631
"376",376,1708.22666934002
"377",377,1765.54390050131
"378",378,1581.1520110226
"379",379,1310.49426304458
"380",380,1279.11109379094
"381",381,1676.07371588438
"382",382,1400.19036450767
"383",383,1482.53237984643
"384",384,1625.61858377678
"385",385,1235.92663196596
"386",386,1488.22310374956
"387",387,1546.39333625919
"388",388,1427.5254044504
"389",389,1220.53303981858
"390",390,1558.75034814015
"391",391,1261.64013793886
"392",392,1609.52894215196
"393",393,1747.1471590465
"394",394,1556.3284188704
"395",395,1624.87625324316
"396",396,1478.56254956121
"397",397,1199.51244555449
"398",398,1385.75356101415
"399",399,1763.01419534813
"400",400,1282.47370205792
"401",401,1212.87193806795
"402",402,1012.18384433083
"403",403,1633.50342444193
"404",404,1531.28866237872
"405",405,984.165545413337
"406",406,1237.62975274906
"407",407,1578.63920762976
"408",408,1322.40066545935
"409",409,1467.11221489739
"410",410,1326.38711123538
"411",411,1237.40050836167
"412",412,1239.40597807524
"413",413,1061.69750524885
"414",414,1335.11944252116
"415",415,1371.06925046073
"416",416,1290.17908702555
"417",417,1341.80974564074
"418",418,1445.08250200882
"419",419,1200.64605544571
"420",420,1297.02371690809
"421",421,1981.91231057632
"422",422,1406.85158158007
"423",423,1145.6831737888
"424",424,1643.63945518525
"425",425,1259.42844063602
"426",426,1408.57491016127
"427",427,1339.9788253231
"428",428,1402.50856544556
"429",429,1274.276273771
"430",430,1176.49370647593
"431",431,1112.41651278413
"432",432,1546.69607536806
"433",433,1332.05712703845
"434",434,1263.7010217383
"435",435,1348.02777354304
"436",436,1197.66872674335
"437",437,1387.95889290027
"438",438,1114.49899120427
"439",439,1598.61287952771
"440",440,1319.4369363293
"441",441,1301.15504222046
"442",442,1541.89506521961
"443",443,1284.02568926871
"444",444,1234.93747966657
"445",445,1347.53617311351
"446",446,1351.17894415039
"447",447,1234.9994067362
"448",448,1059.43906341144
"449",449,1226.89492686244
"450",450,1349.4446913564
"451",451,1278.71545755728
"452",452,1508.91412610484
"453",453,1246.23022577901
"454",454,1255.30088544325
"455",455,1375.0905442161
"456",456,1285.82088728806
"457",457,1253.59054260253
"458",458,1348.18829376779
"459",459,1351.30660721463
"460",460,1311.17322779791
"461",461,1421.65814767595
"462",462,1193.93512668138
"463",463,1240.82109691734
"464",464,1068.27434580261
"465",465,1518.16182645305
"466",466,1199.22686074029
"467",467,1052.29811943116
"468",468,1716.09920464364
"469",469,1110.83478800886
"470",470,1244.46551571971
"471",471,1232.31469744922
"472",472,939.494674719574
"473",473,1024.97713558117
"474",474,1358.56115252745
"475",475,1317.41072198786
"476",476,1114.73813124165
"477",477,1183.87385869589
"478",478,1362.79324652291
"479",479,1155.49865834026
"480",480,1352.49230440413
"481",481,1181.13446655507
"482",482,1178.5266148614
"483",483,1182.8754006696
"484",484,1215.1211220298
"485",485,878.432027100871
"486",486,1348.4511095914
"487",487,1323.93529897539
"488",488,1515.30135760219
"489",489,1524.04913420312
"490",490,1332.69317623283
"491",491,1234.55124254176
"492",492,1312.63364742283
"493",493,989.633210227024
"494",494,1544.11551377995
"495",495,1611.49358617674
"496",496,908.902895851033
"497",497,1018.46386827633
"498",498,1197.94528402536
"499",499,911.089884227447
"500",500,1264.57649802552
"501",501,1222.97602346902
"502",502,1393.92492397645
"503",503,869.532549918669
"504",504,1397.45877134844
"505",505,918.389458479683
"506",506,1423.84289559028
"507",507,1466.93676022496
"508",508,1281.64751780701
"509",509,953.741716864198
"510",510,991.622099710953
"511",511,1174.11454376574
"512",512,1363.40567604775
"513",513,1224.7322592599
"514",514,1494.85466516542
"515",515,1442.62411799184
"516",516,1261.71592375028
"517",517,1060.51638600858
"518",518,1266.00832067803
"519",519,779.509601335611
"520",520,1461.86932263972
"521",521,1072.9478858447
"522",522,986.849522007471
"523",523,1311.4100811467
"524",524,1441.584460137
"525",525,1033.85504206141
"526",526,1158.28991576411
"527",527,902.752899134343
"528",528,734.151793352099
"529",529,1142.27115542077
"530",530,1331.74991941122
"531",531,1224.48636136403
"532",532,1008.25083837306
"533",533,1298.73955946984
"534",534,1277.01950935843
"535",535,915.488681910548
"536",536,1400.29600111919
"537",537,881.017395028332
"538",538,980.359570582498
"539",539,914.186840809196
"540",540,1215.97014714174
"541",541,1384.29260263053
"542",542,1412.78314306353
"543",543,1369.20501896306
"544",544,1204.05152769511
"545",545,1022.31893173369
"546",546,1118.85521180135
"547",547,1116.04094412929
"548",548,1340.27830433672
"549",549,1088.71373512202
"550",550,958.650179160196
"551",551,1444.74809608463
"552",552,689.887021163323
"553",553,972.919571564748
"554",554,1292.20326132569
"555",555,732.085334465422
"556",556,968.128062073059
"557",557,1046.46798419085
"558",558,1065.84187297164
"559",559,987.127550989473
"560",560,756.306233359028
"561",561,755.704967998544
"562",562,1260.01571678114
"563",563,712.226817711158
"564",564,1357.4219809435
"565",565,1125.6371039602
"566",566,1341.83738032599
"567",567,753.50378971908
"568",568,990.949983228012
"569",569,1052.51338470337
"570",570,1143.59591973558
"571",571,789.383670338279
"572",572,945.210058254053
"573",573,1087.02917171353
"574",574,964.315539372858
"575",575,1057.88257587797
"576",576,1306.66555882114
"577",577,905.063214856585
"578",578,1032.20869830282
"579",579,1144.26973110737
"580",580,1004.68362242041
"581",581,1208.58314340563
"582",582,1404.8632018916
"583",583,944.963608812232
"584",584,1115.03631043892
"585",585,971.164842993864
"586",586,1380.35430876116
"587",587,970.696367074369
"588",588,1024.30453803961
"589",589,883.599006781344
"590",590,1194.08687488711
"591",591,837.341210078874
"592",592,1064.01472197677
"593",593,1052.99754076475
"594",594,1085.84879897336
"595",595,889.292538882503
"596",596,1172.93490217556
"597",597,1005.42385636339
"598",598,714.362906481213
"599",599,1075.03447521608
"600",600,943.562412380945
"601",601,912.54440072488
"602",602,1297.61130517018
"603",603,1023.50997833048
"604",604,705.976164999155
"605",605,790.466521898188
"606",606,1152.18101408877
"607",607,1190.34151233679
"608",608,1204.91222934252
"609",609,1191.86009512729
"610",610,1255.50407554679
"611",611,1306.35820463895
"612",612,761.494892761191
"613",613,968.343641178959
"614",614,908.209015423391
"615",615,872.524797932748
"616",616,979.23431292426
"617",617,911.705705965751
"618",618,801.116996844385
"619",619,675.893837035166
"620",620,1160.31397675339
"621",621,817.078815685191
"622",622,968.671210275312
"623",623,835.523031273256
"624",624,978.958023630967
"625",625,1063.52215396358
"626",626,821.371771719326
"627",627,689.308600997369
"628",628,1203.37325468937
"629",629,1380.83945591719
"630",630,1063.37628089418
"631",631,908.480542718743
"632",632,954.806652615037
"633",633,385.447714261929
"634",634,784.409643729877
"635",635,1000.94272427858
"636",636,1235.9952603703
"637",637,1249.74673269984
"638",638,1126.43348121227
"639",639,677.217697415138
"640",640,667.55333954708
"641",641,776.059410888269
"642",642,1212.87087167726
"643",643,1216.83150991506
"644",644,1168.12727857161
"645",645,985.006227658096
"646",646,890.816559989418
"647",647,847.382530086269
"648",648,911.238709684969
"649",649,862.819256123979
"650",650,1029.68929883446
"651",651,1085.00748197242
"652",652,708.262627153722
"653",653,655.03826669716
"654",654,862.877059076665
"655",655,737.214513514367
"656",656,792.391494498613
"657",657,831.88033797442
"658",658,823.441333951882
"659",659,855.28613159027
"660",660,716.37036983396
"661",661,660.82430727272
"662",662,859.114161557895
"663",663,1048.53126803995
"664",664,876.05312396866
"665",665,1034.17460674685
"666",666,988.565688940821
"667",667,1048.03780146328
"668",668,1013.27763122713
"669",669,287.482176305931
"670",670,1145.09602616123
"671",671,947.939519959038
"672",672,992.526233418526
"673",673,677.409971254126
"674",674,923.822481312234
"675",675,1173.53311099704
"676",676,878.049426226641
"677",677,924.536374955618
"678",678,864.3273261375
"679",679,869.963415861877
"680",680,953.194306095696
"681",681,680.221776062047
"682",682,916.539650756596
"683",683,452.729927396579
"684",684,1115.34097582729
"685",685,233.683242125089
"686",686,1290.40337456856
"687",687,947.534544621879
"688",688,1226.19075575364
"689",689,612.586960473574
"690",690,892.201746452573
"691",691,642.799922902784
"692",692,847.110887709294
"693",693,651.35396452689
"694",694,971.823513410853
"695",695,754.684456047561
"696",696,746.968860275638
"697",697,945.423495240249
"698",698,790.117922593209
"699",699,433.499582464609
"700",700,1260.03126247125
"701",701,985.183932539469
"702",702,827.865090480614
"703",703,642.472102893529
"704",704,774.884424113982
"705",705,1047.1646341465
"706",706,1276.40956714407
"707",707,998.769786127238
"708",708,934.057492825307
"709",709,924.842002556755
"710",710,1042.75864272465
"711",711,580.503587285266
"712",712,701.750134026113
"713",713,1025.80001804406
"714",714,803.074135659408
"715",715,790.437546552558
"716",716,612.17923083515
"717",717,1028.08908292405
"718",718,1291.66519861392
"719",719,529.073029141552
"720",720,826.127064212658
"721",721,674.974833860057
"722",722,592.340354205677
"723",723,773.746656357674
"724",724,815.822559772006
"725",725,848.357819339051
"726",726,552.267587052271
"727",727,914.436745770194
"728",728,1121.3122334883
"729",729,959.85688781859
"730",730,718.106817011497
"731",731,885.48468278075
"732",732,761.883783081812
"733",733,769.422787327686
"734",734,933.481040776658
"735",735,914.405337684927
"736",736,556.854805845203
"737",737,905.169709131286
"738",738,714.24183458177
"739",739,802.525723733402
"740",740,1288.5718783717
"741",741,711.555140913128
"742",742,999.760037797333
"743",743,839.3767206921
"744",744,960.437160624681
"745",745,745.422629852605
"746",746,852.089520735475
"747",747,1066.0416018816
"748",748,558.247608448803
"749",749,872.482679094723
"750",750,387.664529318626
"751",751,796.154084571395
"752",752,698.161279671781
"753",753,971.156908142961
"754",754,949.440357867753
"755",755,1044.47003295407
"756",756,918.84713411921
"757",757,616.247167787602
"758",758,1104.7344455343
"759",759,859.410820752221
"760",760,689.77787140669
"761",761,480.675223443107
"762",762,606.724965168389
"763",763,990.346955217726
"764",764,864.305778879762
"765",765,1048.29627321461
"766",766,805.090832313384
"767",767,1106.21181438131
"768",768,921.23467976846
"769",769,886.416262617269
"770",770,842.953537960554
"771",771,299.563548750351
"772",772,809.733198799227
"773",773,798.812620141845
"774",774,874.787122051087
"775",775,864.475042702253
"776",776,930.753925011225
"777",777,1018.03851563099
"778",778,1126.60703201595
"779",779,928.969934107554
"780",780,716.123361929499
"781",781,1093.54626930324
"782",782,512.236865083761
"783",783,767.343548586096
"784",784,874.12135945198
"785",785,722.490212762364
"786",786,740.661106984713
"787",787,764.873481865983
"788",788,472.806631376392
"789",789,775.846348530187
"790",790,627.70236021911
"791",791,960.498190327576
"792",792,946.230085380022
"793",793,1064.48996544447
"794",794,834.805493320729
"795",795,804.910265838257
"796",796,1075.73021285725
"797",797,656.966073329279
"798",798,815.865988959602
"799",799,802.820528564325
"800",800,764.789278606006
"801",801,1091.88427935028
"802",802,786.560978588718
"803",803,625.897805405942
"804",804,502.239624136062
"805",805,757.228669371486
"806",806,803.401587643833
"807",807,799.073820686143
"808",808,1018.01871318631
"809",809,473.866547539448
"810",810,783.519195580218
"811",811,882.597997062848
"812",812,792.317658530924
"813",813,969.665006394744
"814",814,1036.97535872734
"815",815,473.658933415713
"816",816,609.680178582325
"817",817,958.708549487518
"818",818,926.700640621323
"819",819,912.815669931103
"820",820,802.628642519724
"821",821,1012.32718489219
"822",822,652.495098270674
"823",823,875.609387671295
"824",824,819.025315822277
"825",825,531.521277270502
"826",826,547.934542184116
"827",827,583.538356304414
"828",828,1054.06025711126
"829",829,1001.51833062182
"830",830,912.798028514596
"831",831,1036.4440710651
"832",832,807.73433419044
"833",833,880.896937708946
"834",834,893.306094920503
"835",835,440.159153491736
"836",836,745.166641240307
"837",837,902.539576266517
"838",838,718.380534861033
"839",839,696.500796021946
"840",840,700.204314772064
"841",841,1177.18124020677
"842",842,892.491409369741
"843",843,519.055704996318
"844",844,585.081023834469
"845",845,557.191335931028
"846",846,740.000101681757
"847",847,785.370409983528
"848",848,705.326772627454
"849",849,676.729230530141
"850",850,738.454931690539
"851",851,756.973392533271
"852",852,777.535570346512
"853",853,776.570333678288
"854",854,985.12560980488
"855",855,844.459662497722
"856",856,394.310080278665
"857",857,789.284620136452
"858",858,744.316258830624
"859",859,569.191992652472
"860",860,779.503643552423
"861",861,578.080163954131
"862",862,1021.35398147457
"863",863,859.675502679243
"864",864,897.157504700614
"865",865,615.566736118792
"866",866,893.286278189068
"867",867,426.642297660607
"868",868,683.022210758857
"869",869,530.545840834705
"870",870,426.500420773241
"871",871,627.498773497553
"872",872,749.342114032502
"873",873,735.475975341492
"874",874,542.988838817668
"875",875,826.922958522975
"876",876,497.739801428826
"877",877,631.153388755943
"878",878,535.46895458462
"879",879,558.90535940926
"880",880,428.954468241118
"881",881,930.554668364657
"882",882,939.808462061057
"883",883,1011.98539666178
"884",884,759.250161950127
"885",885,643.135708722375
"886",886,695.119386471636
"887",887,939.486822436197
"888",888,562.907459273093
"889",889,848.796969571299
"890",890,683.659117757563
"891",891,604.510196939683
"892",892,561.247971565885
"893",893,844.113171813821
"894",894,446.620345774954
"895",895,925.904588889389
"896",896,591.838425519301
"897",897,452.52442734853
"898",898,449.003700712908
"899",899,579.912831256486
"900",900,993.719166342068
"901",901,868.825505041375
"902",902,737.776704068852
"903",903,552.339941919997
"904",904,507.53883980434
"905",905,473.231642233182
"906",906,885.691061269178
"907",907,755.926942739262
"908",908,434.551770153536
"909",909,795.097731515901
"910",910,558.463290028447
"911",911,1110.97714285451
"912",912,868.459842212231
"913",913,990.931425379127
"914",914,707.616694875291
"915",915,880.384885337416
"916",916,787.500995832301
"917",917,720.290053029421
"918",918,628.383772669564
"919",919,641.223578571388
"920",920,705.029454918054
"921",921,459.810895782253
"922",922,1085.43417996073
"923",923,610.899334317911
"924",924,717.647406711483
"925",925,536.700292217454
"926",926,618.076966957954
"927",927,828.22560977047
"928",928,473.550461349456
"929",929,1026.28864998627
"930",930,387.758849473717
"931",931,521.844809490884
"932",932,368.356588025328
"933",933,686.966008184721
"934",934,786.077080226028
"935",935,750.989490061388
"936",936,648.312373655181
"937",937,592.685762886524
"938",938,968.701590399453
"939",939,1142.50938691077
"940",940,917.10101298334
"941",941,697.352362719597
"942",942,540.778633447085
"943",943,565.077327824866
"944",944,805.162941938583
"945",945,436.994224186308
"946",946,589.318451559461
"947",947,729.929628190524
"948",948,450.668750641783
"949",949,780.117230458027
"950",950,332.104854035754
"951",951,809.298971502522
"952",952,819.108719678992
"953",953,804.812082913257
"954",954,569.549039214261
"955",955,766.955236242627
"956",956,677.977777005427
"957",957,866.919181362499
"958",958,692.006269038432
"959",959,673.001348055297
"960",960,581.465300246547
"961",961,540.61199130721
"962",962,553.622353760126
"963",963,870.351802445122
"964",964,921.902038367015
"965",965,789.781826738879
"966",966,707.468959316504
"967",967,621.307315762589
"968",968,604.814889742977
"969",969,532.981666314383
"970",970,544.875936423596
"971",971,964.509254964313
"972",972,883.931554990744
"973",973,562.592531393073
"974",974,848.661595316671
"975",975,540.688051468952
"976",976,639.990638791834
"977",977,589.729349863621
"978",978,687.280558659255
"979",979,609.202081661458
"980",980,863.412028635916
"981",981,635.913130939945
"982",982,667.319364153869
"983",983,524.536006011704
"984",984,560.909943103368
"985",985,635.177548548114
"986",986,713.355849248731
"987",987,868.599154075373
"988",988,490.291010889668
"989",989,724.051867592551
"990",990,750.19200897369
"991",991,598.90272436236
"992",992,356.281889903355
"993",993,546.883360995471
"994",994,417.092517977638
"995",995,538.930939993412
"996",996,937.952921603056
"997",997,735.48206370189
"998",998,809.949691000461
"999",999,769.75801354188
"1000",1000,650.50770212122
"1001",1001,472.680708411132
"1002",1002,606.720258128252
"1003",1003,292.112906652718
"1004",1004,638.823802739978
"1005",1005,168.477444581421
"1006",1006,712.205800809374
"1007",1007,419.062457775345
"1008",1008,884.365910453827
"1009",1009,539.808423273211
"1010",1010,528.702396018764
"1011",1011,714.983722685483
"1012",1012,583.473643653219
"1013",1013,526.669468252189
"1014",1014,873.665225388812
"1015",1015,570.741130901669
"1016",1016,512.58834864478
"1017",1017,526.650937196932
"1018",1018,774.249000828053
"1019",1019,691.417241213572
"1020",1020,417.298536679119
"1021",1021,255.967120315218
"1022",1022,300.047042326368
"1023",1023,447.307727170067
"1024",1024,544.091835448157
"1025",1025,588.091121374078
"1026",1026,516.580497228193
"1027",1027,790.117302627483
"1028",1028,1106.26584848555
"1029",1029,728.026907052059
"1030",1030,661.596104776953
"1031",1031,738.025650263782
"1032",1032,340.818926920019
"1033",1033,635.880385252351
"1034",1034,691.184310020753
"1035",1035,591.167960597724
"1036",1036,612.558224548018
"1037",1037,217.330525866326
"1038",1038,462.730216222352
"1039",1039,590.469988371109
"1040",1040,884.494719010703
"1041",1041,755.380793772034
"1042",1042,585.893853200437
"1043",1043,925.825025292943
"1044",1044,694.774898497438
"1045",1045,253.832275231009
"1046",1046,517.026020046441
"1047",1047,815.005242415165
"1048",1048,515.801287857481
"1049",1049,588.881734858144
"1050",1050,498.931618743509
"1051",1051,652.101268249746
"1052",1052,532.810009568152
"1053",1053,492.5517423556
"1054",1054,727.997759028471
"1055",1055,1110.59738651512
"1056",1056,392.650852127936
"1057",1057,800.767377910348
"1058",1058,634.213207674512
"1059",1059,766.841663713047
"1060",1060,520.239239624977
"1061",1061,1033.60169954239
"1062",1062,956.150807287152
"1063",1063,743.085346769028
"1064",1064,329.175189965156
"1065",1065,603.751927422202
"1066",1066,844.173633251198
"1067",1067,368.93878760246
"1068",1068,142.331723746503
"1069",1069,473.496860591133
"1070",1070,692.46177347251
"1071",1071,449.901865130613
"1072",1072,497.28313887414
"1073",1073,495.206614399864
"1074",1074,871.727912260551
"1075",1075,697.358570994612
"1076",1076,496.871474463096
"1077",1077,448.855023046906
"1078",1078,292.244179744637
"1079",1079,615.542938924974
"1080",1080,628.091713047888
"1081",1081,986.655796122139
"1082",1082,724.991869463254
"1083",1083,500.266996973869
"1084",1084,726.960012502314
"1085",1085,556.48622801599
"1086",1086,591.273700062894
"1087",1087,560.250578079852
"1088",1088,321.372345854465
"1089",1089,589.704066743714
"1090",1090,605.667546786707
"1091",1091,888.554242148377
"1092",1092,358.447311739808
"1093",1093,490.971717311598
"1094",1094,428.598543414592
"1095",1095,582.762393363507
"1096",1096,281.25136550561
"1097",1097,635.589574193792
